orderline_id,wellcrafted_order_id,customer_name,order_total,order_date,sku_code,product_name,quantity,unit_price,is_sample,line_total
c409dffc-a4de-409d-91d5-fb01b84f6641,267baed3-e0e2-4381-96e3-566d43845307,Glen Liquors Incorporated,492.00,2025-09-26,11511,Fletcher Wines Acobia Bitters 1 l           Partial cs!,4,27.00,f,108.00
c40a32e4-001c-495b-ad36-1b3806d9119e,9df52ddb-e8ed-4758-a4ee-f279c23be61e,La Compagnie Flatiron,1252.50,2025-09-26,28664,Zoli Verdicchio Riserva Belrespiro 2022      6pk!,6,41.25,f,247.50
c42d5381-bc46-492c-b64c-75ec36117b78,7acebf78-e003-4f87-8188-cfd928e1c003,Sal's Italian Restaurant,549.84,2025-09-26,ITA1021,Frascole Chianti Rufina 2022,12,13.00,f,156.00
c6784ed3-d1b5-4944-be90-7c94e558353c,5ce12ed1-c429-4425-9d31-7fa46c130489,Wine Stop Spirits,1180.20,2025-09-26,25355,Daniel Reverdy Sancerre AOC Blanc 2023,60,20.00,f,1200.00
c78d0d24-a7e3-4a60-9605-7e5c4a98c47b,feade80c-9780-4bb9-9fe9-0455e0d8958f,Unwined Belle View,863.52,2025-09-26,NWZ1001,Orchard Lane Sauvignon Blanc 2024,12,9.99,f,119.88
c85d7f56-0dda-4450-873a-599cc243d9e6,f8edda40-eb0c-480d-bc24-9a03c5f5aac2,Le Bernardin,1438.20,2025-09-26,25652,Domaine David Duband Nuits-Saint-Georges,36,53.78,f,1936.08
c974b332-a9a3-4980-8e5c-820d0bec053c,8ce0ca01-7e38-4156-9565-530120cca661,The Hunton at Hotel Burg,907.98,2025-09-26,SAF1076,"Thelema ""Vin de Hel"" Muscat Late Harvest 2023  375 ml",3,14.66,f,43.98
c9f11e6a-e8f7-4f10-b219-75d1e16f4824,5aaaa7ff-dd05-48db-bf34-0c25cdef4858,Taste Unlimited Headquarters,2479.41,2025-09-26,ARG1023,Pampas Grass Pinot Noir 2023,24,8.50,f,204.00
ca687fc6-5a09-41e5-85de-32c11661b5d4,5aaaa7ff-dd05-48db-bf34-0c25cdef4858,Taste Unlimited Headquarters,2479.41,2025-09-26,CAL1240,Raywood Chardonnay 2024,24,6.67,f,160.08
cafbaaf5-b1c9-41c7-aed0-4a8771f4162f,fefd18f0-9afb-421b-886b-c1b6d5c74521,Billys,239.94,2025-09-26,SPA1289,Rippa Dorii Roble 2022,2,11.99,f,23.98
cb17ebda-7233-44d5-9074-43246232d75c,f14d7455-4495-47ce-ae78-324ec7c1fb59,Classic Wines Inc.,6007.80,2025-09-26,26811,JEREMY ARNAUD Chablis Premier Cru Vau,36,39.33,f,1415.88
cb98d789-39d1-465b-9bfb-67a02075959e,30bf6080-d6c0-4d30-9ddb-6ea58b911e04,Cheesetique,1399.20,2025-09-26,NWZ1001,Orchard Lane Sauvignon Blanc 2024,48,9.99,f,479.52
cc9db86c-bed3-4176-ae71-63d86dea19ea,25e1fead-0804-42ae-abfa-f65ac8826df6,Ballyhack Golf Club,379.98,2025-09-26,VIR1049,Dogwood & Thistle Shenandoah Cabernet Franc 2024,12,15.00,f,180.00
cdd5d64e-ccfa-4eae-bd2a-22db44d7f32d,5fe7ea98-ca3e-48e9-9514-c220b73c57d3,Natural Wine Company,9618.84,2025-09-26,26811,JEREMY ARNAUD Chablis Premier Cru Vau,24,39.00,f,936.00
cdd94142-33a2-4534-a47b-c86ae6eb0591,7105b9ff-00e1-4696-a1f3-3b0da048d90c,NRK Cafe,1878.72,2025-09-26,24208,Remhoogte Honeybunch Chenin Blanc 2023,12,24.66,f,295.92
ce80aa64-8c4c-4820-9a8e-9369d76b208f,fefd18f0-9afb-421b-886b-c1b6d5c74521,Billys,239.94,2025-09-26,SPA1005,Cava Marfil Brut Cava NV,1,9.99,f,9.99
cec9c876-5401-4cc7-a7e1-686e984c50ec,267baed3-e0e2-4381-96e3-566d43845307,Glen Liquors Incorporated,492.00,2025-09-26,24141,Chateau La Braulterie de Peyraud Bordeaux,12,12.00,f,144.00
cedfc8e7-ebfc-4bfb-9631-af26ae1e39d7,fefd18f0-9afb-421b-886b-c1b6d5c74521,Billys,239.94,2025-09-26,SPA1278,Conde Valdemar Blanco 2023,2,11.99,f,23.98
cf51e897-ed0d-43b6-853e-b1444422722f,5fe7ea98-ca3e-48e9-9514-c220b73c57d3,Natural Wine Company,9618.84,2025-09-26,26751,Domaine Vindiou Vindiou - Saint-Joseph 2023     Partial cs!,1,30.67,f,30.67
cf5a5864-282d-4b6c-940c-08fd3df98526,bccf5024-b634-4bd8-8485-76b6fb499b22,Franklin Wine and Spirits Inc.,1451.00,2025-09-26,29072,Coco Farm & Winery Kita no NOVO Blanc de            6pk!,6,75.00,f,450.00
d0adc86a-4203-4607-a3ed-b61e3c8757d0,30bf6080-d6c0-4d30-9ddb-6ea58b911e04,Cheesetique,1399.20,2025-09-26,SAF1043,Thelema Cabernet Sauvignon 2021,12,22.67,f,272.04
d162bff9-be73-422d-887b-72d76755afab,5aaaa7ff-dd05-48db-bf34-0c25cdef4858,Taste Unlimited Headquarters,2479.41,2025-09-26,CAL1149,"Knuttel Family Sonoma Coast Pinot Noir, Bill's Hidden Track 2022",3,12.65,f,37.95
d3047c60-1838-447d-b9c1-37efd24b48f5,3276d6ed-86e3-4459-ba9e-28de7bbe4baa,Sandros Pizzeria,675.45,2025-09-26,ARG1023,Pampas Grass Pinot Noir 2023,9,9.49,f,85.41
d578338f-0953-4d03-b4dc-8d165ab81b32,5a9d7c0c-11f5-4952-897f-b4f05dbf5023,Cloche Wine Co,5212.56,2025-09-26,26820,"JEREMY ARNAUD Bourgogne Tonnerre ""Les             Partial cs!",72,23.75,f,1710.00
d6a7aa99-e770-47de-8de2-b89335b9e576,761afebf-c8cc-4471-bf50-8a5cde90f3c0,Frankly Wines,1515.30,2025-09-26,25369,Natte Valleij Darling Cinsault 2023                 6pk!,30,19.99,f,599.70
d744d5e4-7896-4525-92da-0fa5e0aa66c4,6ff73d73-4652-40c7-b955-f5bb84dfffdf,Kroger 364,343.69,2025-09-26,POR1024,Conde Villar Red 2021,6,7.99,f,47.94
d79f2c47-9464-4e43-9d74-8b6264ae06f8,b550e1b8-f1ed-4fb9-9807-e6003b3a6826,Earth Fare Roanoke,376.48,2025-09-26,ORO1004,Les Brebis Willamette Pinot Noir 2023,2,15.99,f,31.98
d8f544ce-bbaf-407c-ac44-70b868d43ea3,c65b3b84-9c86-4c2e-9c18-d8e2ac0abd5c,Fond du Lac,14.00,2025-09-26,29202,Lorenzo Negro Barbera d'Alba DOC 2022              6pk!,1,20.00,f,20.00
d8fd3386-c3fe-4164-b1a2-f3134362313d,6feb2828-511a-4f67-bb58-efe3ea17c50b,Wine'ing Butcher,545.76,2025-09-26,FRA1069,Chateau Maris Chardonnay 2024,12,11.33,f,135.96
d9a5491a-1692-42de-9727-26b5ae21875a,26489ffd-0130-43c5-bd7c-dbf592156c0c,SML Fine Wines,4426.71,2025-09-26,ITA1095,Giustini Avoglia Primitivo (Damaged Labels) 2022,6,0.66,f,3.96
d9aa4e1a-8bf4-4896-a043-d9600d899507,2e04c3fc-8c44-4f7c-bf18-705b5a6234f4,Skin Contact LLLC,624.00,2025-09-26,29916,Julie & Toby Bainbridge Cuvee 50:50 2023   Partial cs!,12,16.00,f,192.00
da22e438-08b1-4fb8-b7b1-823bbeadad67,5a9d7c0c-11f5-4952-897f-b4f05dbf5023,Cloche Wine Co,5212.56,2025-09-26,26488,DOMAINE DE LA COMBE VENDANGE                      Partial cs!,60,11.50,f,690.00
dc181a22-65ac-400c-a420-178add25d5e9,9b089a63-81c3-4e47-b7f6-5bc0cd11b73d,La Cantine,1704.00,2025-09-26,29904,Les Vignes du Fresche Radicalement Rouge   Partial cs!,48,15.00,f,720.00
dca9b16d-f2b4-4a03-8457-c27ebcdf1fd1,65bd19bf-3ba6-412c-ba52-4e4c179e5f13,The Yard Haledon,535.68,2025-09-26,29991,Coast and Barrel Chardonnay 2024 20 l   1pk!,1,165.00,f,165.00
ddd1be4c-7f7a-444b-9e88-cf0ffc6d97f4,3276d6ed-86e3-4459-ba9e-28de7bbe4baa,Sandros Pizzeria,675.45,2025-09-26,SPA1133,Barcelona Lolea Red Sangria,4,10.67,f,42.68
de784d27-b6b3-4eb5-94e8-18ebb4616257,f70af495-0616-4191-941f-b2a42b258daf,Avellinos,491.16,2025-09-26,ITA1018,Fernanda Capello Pinot Grigio 2024,12,9.99,f,119.88
dfcb6a10-14bb-43bb-bd66-d0f1b50885c5,ae07406b-e4f6-44f3-a382-a8e46b300033,Tizzone,2087.28,2025-09-26,SAF1015,Remhoogte Honeybunch 2024,12,17.99,f,215.88
e0950b43-6e10-499f-a65c-65660313ce18,8dbb68cb-6858-4b9e-b8d3-a0c06d22a0a3,Colors,1305.00,2025-09-26,28470,Sylvain Martinez Onis 2022,12,24.00,f,288.00
e1a72d7a-af4f-4716-bb19-cdc32ed04403,ae07406b-e4f6-44f3-a382-a8e46b300033,Tizzone,2087.28,2025-09-26,ITA1097,Giustini Vecchio Sogno Negroamaro 2023,12,12.99,f,155.88
e2287f1e-ea82-4ee4-902d-599a60951817,877ca89e-b65c-4788-b48f-bc6363199d66,Yiannis Wine Enterpr,195.93,2025-09-26,SPA1245,Queiron Mi Lugar 2019,6,29.99,f,179.94
e35a9eba-4164-4d91-8f98-1d9717c5670d,ae07406b-e4f6-44f3-a382-a8e46b300033,Tizzone,2087.28,2025-09-26,ITA1092,Giustini Avoglia Fiano 2024,12,9.66,f,115.92
e36db3be-ab87-4d1d-88bb-a898f0cd19ea,0f08c15e-e1ab-4ef9-8492-8c7c208cbe94,Ten Thousand A.D. LLC,720.00,2025-09-26,29927,Porta del Vento Voria Rose NV,12,16.00,f,192.00
e3eb5705-bac7-4afe-b861-3f2ef4913dce,6feb2828-511a-4f67-bb58-efe3ea17c50b,Wine'ing Butcher,545.76,2025-09-26,ITA1025,Mauro Molino Barbera d'Alba 2024,12,11.00,f,132.00
e3effbae-dc4c-4fac-bb16-f920af53d4f3,f116cfca-b464-4f47-aa76-9f3f3febd364,Whiskey and Oyster,240.00,2025-09-26,ITA1001,Antonio Facchin Pinot Grigio (screwcap) 2024,12,9.33,f,111.96
e4fe39d4-345a-4f4e-8b67-62d377f8da9d,0bb6481d-cbff-4a79-a933-ac2fb9bdeeb8,Kroger 202,323.76,2025-09-26,UKR1014,Shabo Original Merlot 2024,1,9.99,f,9.99
e6732397-272b-4c5d-81dc-189d64959633,2a82af99-42fb-4718-8757-c95eb8588e1e,Crane Club Lounge,2565.00,2025-09-26,27185,Lagille Le Mont en Peine,12,65.50,f,786.00
e67d3d25-42dd-4e26-a62b-0e4639f5d491,6ff73d73-4652-40c7-b955-f5bb84dfffdf,Kroger 364,343.69,2025-09-26,ITA1049,Colle Corviano Montepulciano (Damaged labels) 2021,6,7.99,f,47.94
e747f398-6144-42fe-9209-e6ae1d229470,5aaaa7ff-dd05-48db-bf34-0c25cdef4858,Taste Unlimited Headquarters,2479.41,2025-09-26,CAL1332,"Stel + Mar Chardonnay (DC, MD, and Southern VA Only) 2023",12,9.50,f,114.00
e7d7fdd4-cd65-4311-a975-fb6012fe1e7e,5a9d7c0c-11f5-4952-897f-b4f05dbf5023,Cloche Wine Co,5212.56,2025-09-26,27066,Domaine Aleofane Crozes-Hermitage 2023   Partial cs!,1,21.83,f,21.83
e86c7a21-d675-4951-b764-37b8c88932f5,3276d6ed-86e3-4459-ba9e-28de7bbe4baa,Sandros Pizzeria,675.45,2025-09-26,NWZ1001,Orchard Lane Sauvignon Blanc 2024,10,9.99,f,99.90
e87de85c-a080-4fd4-ae52-59e61352490d,d9ac781d-214b-4cff-8e9a-6993ff5db14e,Kroger 402,603.84,2025-09-26,UKR1002,Shabo Original Cabernet Sauvignon 2022,12,9.66,f,115.92
e95bb8a9-a5e8-4029-9cc2-84b53c8dbc48,0bb6481d-cbff-4a79-a933-ac2fb9bdeeb8,Kroger 202,323.76,2025-09-26,SPA1134,Barcelona Lolea White Spritz NV,6,11.19,f,67.14
ea20d454-e2ab-4e59-be35-0df442283dcb,6ff73d73-4652-40c7-b955-f5bb84dfffdf,Kroger 364,343.69,2025-09-26,FRA1143,Domaine Benedetti Cotes du Rhone Vielles Vignes 2021,2,11.99,f,23.98
ea5ffefa-0c89-48b8-a339-f0be1e316d7b,26489ffd-0130-43c5-bd7c-dbf592156c0c,SML Fine Wines,4426.71,2025-09-26,SAF1021,Remhoogte Sir Thomas Cullinan 2020,37,99.00,f,3663.00
eb093f71-6ea1-46d6-bd81-2a6f93f63ff4,1eea67e5-7c3d-408c-8ee8-a77ca2cfdb18,ROBINSON WINE AND SPIRITS LLC,414.00,2025-09-26,28667,Zoli IGT Bianco 2024,36,12.50,f,450.00
eb2a7a0d-8024-434f-accd-c80c28f95032,7acebf78-e003-4f87-8188-cfd928e1c003,Sal's Italian Restaurant,549.84,2025-09-26,FRA1013,Vins Mosbach Riesling Cuvee 2022,12,12.66,f,151.92
efe62bb1-074b-4347-8e05-d69b51f0078e,26489ffd-0130-43c5-bd7c-dbf592156c0c,SML Fine Wines,4426.71,2025-09-26,FRA1143,Domaine Benedetti Cotes du Rhone Vielles Vignes 2021,27,99.00,f,2673.00
f0fb4ac5-d584-4638-b030-23f64e96d676,8135eff4-7884-4363-8f40-5712ddfa77dc,Chipandtinanyc LLC,729.96,2025-09-26,25456,Domaine Roche Audran Cotes du Rhone              Partial cs!,6,26.00,f,156.00
f1da3776-92b8-46cb-9eea-64ff3e76b94d,3276d6ed-86e3-4459-ba9e-28de7bbe4baa,Sandros Pizzeria,675.45,2025-09-26,WAS1002,Two Mountain Riesling 2024,4,9.99,f,39.96
f48e3a72-afa0-4eea-937a-2cf83c98dc0d,5fe7ea98-ca3e-48e9-9514-c220b73c57d3,Natural Wine Company,9618.84,2025-09-26,26806,"JEREMY ARNAUD ""Les Veuillots"" Ovoide              Partial cs!",72,22.92,f,1650.24
f5540330-8e3c-474a-859c-901a813b4a34,bccf5024-b634-4bd8-8485-76b6fb499b22,Franklin Wine and Spirits Inc.,1451.00,2025-09-26,29073,Coco Farm & Winery Kita novo Rose 2017           Partial cs!,6,75.00,f,450.00
f560605d-8d75-4baa-8359-aa1ae4e6fd1b,26489ffd-0130-43c5-bd7c-dbf592156c0c,SML Fine Wines,4426.71,2025-09-26,FRA1176,"Domaine du Vieux College Marsannay Rouge ""Les Recilles"" 2021",117,33.00,f,3861.00
f611f536-de17-4d27-aded-a4072e5fc2fb,8135eff4-7884-4363-8f40-5712ddfa77dc,Chipandtinanyc LLC,729.96,2025-09-26,24323,Domaine Maurice Charleux et Fils Santenay,6,28.66,f,171.96
f727027a-d652-4cd6-9972-6c73b00973eb,3276d6ed-86e3-4459-ba9e-28de7bbe4baa,Sandros Pizzeria,675.45,2025-09-26,CHL1025,Tagua Tagua Cabernet Sauvignon 2023,8,5.99,f,47.92
f727333e-2038-4b0b-a3fb-904a6983e3c4,6c81b831-87a7-4e03-b89b-16840dc39847,St Jardim,612.00,2025-09-26,26128,VINO BIANCO SOLATA 2022,36,19.50,f,702.00
f83fbb88-60fe-433f-8cd4-1cb1de909617,2ea37f54-2ea3-4917-8e8a-e2b20fb463bd,Rennaissance Beverages II LLC,1476.00,2025-09-26,25333,Italo Cescon Pinot Noir 2023,72,13.25,f,954.00
f9a49382-b6e6-43ce-88d8-93c99b33aa7d,8dbb68cb-6858-4b9e-b8d3-a0c06d22a0a3,Colors,1305.00,2025-09-26,29075,Fattoria AL FIORE OFB 2023                       Partial cs!,3,40.00,f,120.00
fac8c256-fb86-4111-8090-541e678f9e0c,8dbb68cb-6858-4b9e-b8d3-a0c06d22a0a3,Colors,1305.00,2025-09-26,28433,Domaine Brand et Fils Fleur Maceration 2022      Partial cs!,3,24.00,f,72.00
fba7186e-ce93-4cba-884d-1bbdc1c7b2bf,41fa8e94-e0b0-4f24-a3bb-34e2c5e6e9b4,Peasant,1651.75,2025-09-26,28707,Glandien Les Roches Rouge 2023             Partial cs!,3,70.00,f,210.00
fc0a2ad6-16f3-4991-82f6-ebed6c96d293,27581b87-47f8-4de6-a2b0-4b1744bbc4c5,Gather Inc.,559.92,2025-09-26,27482,Le Verzure Naturalmente Bianco 2023         Partial cs!,12,18.00,f,216.00
fe615ec8-3591-439e-abac-7a57f3506077,2e04c3fc-8c44-4f7c-bf18-705b5a6234f4,Skin Contact LLLC,624.00,2025-09-26,29877,Montesissa Emilio Rio Mora 2021      Partial cs!,24,19.00,f,456.00
fedb8962-f6a2-4b36-9423-6e156add8cde,577bda09-97a8-4d01-89dc-575bddfcf70e,Wine Therapy,432.00,2025-09-26,26232,Marzuka Red 2020 2020,36,8.00,f,288.00
ff9351cb-e500-4c50-9e41-9fa087d9da91,3808f12f-72a5-419b-9364-1aea3e2fa2dc,Fortunato,199.92,2025-09-26,ITA1003,Antonio Facchin Prosecco Extra Dry 2024,24,8.33,f,199.92
ffad7364-e208-4303-bfa3-6d8c571bf677,5435d362-bb9b-4088-b718-f21d8471bd13,Kroger 401,387.78,2025-09-26,SPA1275,Conde Valdemar Crianza 2019,6,12.66,f,75.96
ffd2b937-82a5-462d-aa3c-79080f749e3f,67281124-19fd-497d-bd03-4db71869b6e4,Misi Domino LLC,504.00,2025-09-26,20573,Sergio Arcuri 'ARIS' Ciro 2020,12,24.00,f,288.00
35476051-b7c3-4015-ad92-cc414b53ed7f,1bbcc987-bc55-41fa-a9ca-fb527816cec3,Absolutely Wine & Spirits,374.54,2025-09-25,SPA1275,Conde Valdemar Crianza 2019,4,12.66,f,50.64
8b89d15e-7432-4e79-8c79-c25f37c51c9d,1bbcc987-bc55-41fa-a9ca-fb527816cec3,Absolutely Wine & Spirits,374.54,2025-09-25,SAF1015,Remhoogte Honeybunch 2024,5,17.99,f,89.95
8f6b75cc-0f5c-4fbc-ad3f-50282fff2e24,1bbcc987-bc55-41fa-a9ca-fb527816cec3,Absolutely Wine & Spirits,374.54,2025-09-25,VIR1072,Jump Mountain Mountain Mist Rose 2021,4,13.99,f,55.96
a4a5fcb8-3ced-4ce9-a0ab-afcfab1aed59,1bbcc987-bc55-41fa-a9ca-fb527816cec3,Absolutely Wine & Spirits,374.54,2025-09-25,SAF1038,Remhoogte Free to be Red Carbonic Syrah 2022,3,16.67,f,50.01
bcac1334-7895-4da2-8dbe-0ff712b7f912,1bbcc987-bc55-41fa-a9ca-fb527816cec3,Absolutely Wine & Spirits,374.54,2025-09-25,VIR1076,Endhardt Vineyards Reverie White 2022,6,21.33,f,127.98
01064b61-0dd0-4a66-b37e-94148415bcfe,4b8a2150-350d-4347-8fdf-edc092f9206b,Taste Unlimited Ocea,835.73,2025-09-25,ITA1095,Giustini Avoglia Primitivo (Damaged Labels) 2022,3,9.66,f,28.98
01675db9-fe3e-42d7-8b6e-8c1c28151958,a9a6b66b-b3ab-437e-a9c7-9b427f7927fe,French Laundry,2604.18,2025-09-25,17459,Domaine Michel Magnien Chambolle-Musigny         Partial cs!,6,97.95,f,587.70
024bab47-f9c1-44cd-a256-4b95a6415b51,693fa219-ca41-4591-a94b-5060d811bb90,Buckhead's Restaurant & Chop House,782.04,2025-09-25,SPA1281,Conde Valdemar Balcon de Pilatos Maturana 2022,6,36.67,f,220.02
031e0a62-9cd7-43b8-97f3-fc1865b41189,538c5424-a28b-4876-b64c-33114d51f308,Accordia,236.61,2025-09-25,NON1008,Dolce Vita Mojito,2,8.66,f,17.32
032f3aeb-b1fa-4d50-aa3b-33b41faea2e3,13310e0f-3ebf-46fb-8db4-871854819edc,J Emerson,466.65,2025-09-25,SAF1023,Natte Valleij Coastal Cinsault 2023,3,12.99,f,38.97
034ab79d-f80b-46f6-87ae-c409650c7686,96a21439-ab14-4e83-8c52-b97561257a37,Eurasia,407.97,2025-09-25,SPA1152,Perucchi Vermouth Red Gran Reserva   1000 ml,3,16.67,f,50.01
039fca4a-7471-4009-8a4b-38a5b20fd747,d69c590c-8380-4c8d-95d0-f4d5281d40db,56 Degrees Wine,510.00,2025-09-25,24156,Stefano Occhetti Barbera 2023                6pk!,24,22.75,f,546.00
0437e3a1-9cca-473f-8062-2e6d8033216b,ea7f2252-d056-4542-9ff9-c48d56cf2719,Fiorino Ristorante & Bar,1079.76,2025-09-25,25480,L'armangia Barbera d'Asti Superiore Nizza,12,19.50,f,234.00
047e0e48-fcae-4b87-8770-f5c7e148908e,19b5b912-df09-4656-9419-ba316093e061,Winery at Sunshine Ridge Farm,311.64,2025-09-25,NON1014,Artis NA Brut Blanc,12,9.99,f,119.88
0491204e-f440-4a5a-9ab2-a170674c6ac0,ed18e007-787a-48ae-a0b6-f4e5eeaf248c,Click LLC,624.00,2025-09-25,FRA1020,Champagne Bauget-Jouette Carte Blanche (750ml) NV,12,32.00,f,384.00
04b39820-57d8-4350-982d-398978b15294,574a0acf-bd70-47c7-9d00-fbbd071c8445,Zoes Steak and Seafood,1627.50,2025-09-25,SAF1047,Backsberg Rose 2022,18,10.33,f,185.94
04e83b55-a7d9-4241-ae3b-fbcd35d75c36,e8230f8e-171b-4bb9-a377-ae280387c9cd,Tavola,439.68,2025-09-25,ITA1066,Antonio Facchin Prosecco Brut 2024,24,8.33,f,199.92
0525b29f-25a7-49f4-954c-fcddb03b988a,574a0acf-bd70-47c7-9d00-fbbd071c8445,Zoes Steak and Seafood,1627.50,2025-09-25,SAF1048,Backsberg Blueberry Row Pinotage 2020,12,10.33,f,123.96
05772238-2024-4945-92d5-18e98888cb98,4b8a2150-350d-4347-8fdf-edc092f9206b,Taste Unlimited Ocea,835.73,2025-09-25,FRA1030,Chateau Maris Rose Pays D'OC 2024,12,10.50,f,126.00
05f5ca9e-c0fc-4437-98c6-b1878d44e62e,e35310ac-54ab-4bcf-b192-1942860ac65a,Farmington CC,950.52,2025-09-25,FRA1030,Chateau Maris Rose Pays D'OC 2024,24,9.99,f,239.76
0997ca15-7b0a-4edf-ae61-0d4d0a5deb3f,b6c1a32e-5e3a-4bc6-8993-5c655d977157,Yelping Dog,1435.50,2025-09-25,CAL1252,Southern Belle Red Blend 2022,12,14.67,f,176.04
09f98582-6c42-43a0-a61b-5e99123bd8f1,84d14842-ace7-4102-99d2-b8d3a8554e66,Crystal Palate,1313.58,2025-09-25,POR1022,Conde Villar Branco 2024,12,6.33,f,75.96
0a1e2346-abb4-4966-ad48-7b49361b9244,c788da55-9fc1-4489-b164-98a951ef1b94,Domino Wine LLC,829.92,2025-09-25,21971,Preston Farm + Winery ZIN 2021                    Partial cs!,12,26.66,f,319.92
0a585bd7-7f55-477d-9d73-990561b9801c,8af7aa07-2420-488b-b2e8-bad681409c2e,King,621.00,2025-09-25,28663,Zoli Verdicchio di Matelica 2024,36,18.25,f,657.00
0aba2056-9540-48e1-9f49-b0a799b9df56,21fe5c15-f506-4826-8f27-c742899d9033,The Gray Keswick,457.65,2025-09-25,SPA1152,Perucchi Vermouth Red Gran Reserva   1000 ml,3,16.67,f,50.01
0b51a86b-8b9f-4ca4-875b-9fd44540b110,cb128449-7204-40d7-a659-9c03c6d7a66f,Pinkerton Wine Bar LLC,1180.20,2025-09-25,25355,Daniel Reverdy Sancerre AOC Blanc 2023,60,20.00,f,1200.00
0b55b1da-e754-447b-84f2-75f5d49d738c,4053cfbd-451a-4ca0-acd6-a3b171ac8e6c,Vinosity,703.74,2025-09-25,NON1005,Noughty NA Red Wine NV,6,16.67,f,100.02
0b5fa408-72e6-4650-a2b8-303eef5659de,c09e28a9-7fd4-48fd-bd09-ff625d3b29f9,DF Rosati,15792.23,2025-09-25,26307,Benoit Lahaye Bouzy Rouge 2022,6,53.08,f,318.48
0b6e837a-bc3f-419b-be83-cdd583a44568,33a09c9b-f81e-4cbe-95cc-c1817089f99c,Sorellas: An Italian Eatery,707.52,2025-09-25,ITA1097,Giustini Vecchio Sogno Negroamaro 2023,12,12.99,f,155.88
0c79ece3-75fc-4e11-b831-60ae04f58c68,43e92c26-5168-4c0a-a78d-8c449c36462e,Meadowbrook Country Club,395.69,2025-09-25,ITA1066,Antonio Facchin Prosecco Brut 2024,12,9.66,f,115.92
0cbeb443-9100-4c51-8dfe-59c0fce1ae54,33a09c9b-f81e-4cbe-95cc-c1817089f99c,Sorellas: An Italian Eatery,707.52,2025-09-25,ITA1093,Giustini Avoglia Susumaniello 2024,12,9.66,f,115.92
0d9ab917-dbb6-470b-8e5f-941ce3cac688,3e76bc0a-73f7-48fd-ab72-23a423298967,Early Bird Bottle Shop,375.96,2025-09-25,ITA1009,Bonelli Bonarda Frizzante Semi Sweet 2020,12,8.33,f,99.96
0e0db8b1-ee59-488c-bf3e-2c3e38b4b349,c09e28a9-7fd4-48fd-bd09-ff625d3b29f9,DF Rosati,15792.23,2025-09-25,26824,"JEREMY ARNAUD Chablis ""Vallée Clabory""",12,24.17,f,290.04
0e88c9a9-57c2-4b91-a960-67205b56f966,64299198-2b95-4c3f-bfef-6fad8ea0217f,Vino Culture,559.92,2025-09-25,SAF1094,Natte Valleij Axle Chenin Blanc 2024,24,23.33,f,559.92
0f8381c8-c363-44cc-9e0c-cf0ed32604f3,20659334-5b6a-41ae-b495-963116f00f70,The Birch,208.55,2025-09-25,SAF1061,Noble Hill Sur Lie Chenin Blanc 2023,6,11.99,f,71.94
0f9729ef-dd2c-4f78-a817-8533bc6b7bbe,e4fb7340-7133-4526-98ab-591bd4af59ec,Yiannis Wine Enterpr,652.76,2025-09-25,ITA1097,Giustini Vecchio Sogno Negroamaro 2023,1,12.99,f,12.99
10045c95-f012-4472-8704-0c4524e14d94,920e0b8f-4418-40c7-8f22-c369b381b962,CPWM Charlottesville,302.16,2025-09-25,CAL1250,Bitch Bubbly (187ml) NV  187 ml,12,4.00,f,48.00
1115dca0-23ae-4682-841a-70d894913d38,56125e06-57eb-4aa5-8495-7f91b5a62c04,Grayhaven Winery,5599.51,2025-09-25,SAF1049,Backsberg Cabernet Sauvignon 2019,48,11.66,f,559.68
11eec13e-2473-49dd-a2aa-9ee6320e8089,c09e28a9-7fd4-48fd-bd09-ff625d3b29f9,DF Rosati,15792.23,2025-09-25,26281,Benoit Lahaye Blanc de Noirs NV,36,55.00,f,1980.00
12549bf6-e110-4780-9c8a-40cb18e8a3e1,c09e28a9-7fd4-48fd-bd09-ff625d3b29f9,DF Rosati,15792.23,2025-09-25,26278,Benoit Lahaye Blanc de Blanc NV,12,80.00,f,960.00
126e8e92-4c7f-433b-9e7a-e0e8e933eb74,d747439d-635d-4818-bfb7-97d9b089da23,Zocalo,625.68,2025-09-25,SPA1316,Conde Valdemar White Tempranillo (White Labels) 2023,12,9.66,f,115.92
128636b0-8214-4972-9205-bdd881fe9dee,5d32947f-f1b9-4ed3-89e2-945e213aca46,Foods of All Nations,431.88,2025-09-25,FRA1005,Vieux Chateau Flouquet Grand Cru 2022,12,19.99,f,239.88
12dc122f-7629-4535-bad3-43c921f3300c,a73b9fe7-4f25-449f-ae21-d9d7e882c173,Caraluzzi’s Wine & Spirits Bethel,288.90,2025-09-25,24950,Casa Mexico Blanco                                  6pk!,6,22.22,f,133.32
13144799-2b23-47f4-a03f-c5be7dd5d3fc,574a0acf-bd70-47c7-9d00-fbbd071c8445,Zoes Steak and Seafood,1627.50,2025-09-25,SAF1046,Backsberg Chenin Blanc (White and Blue Label) 2024,12,9.33,f,111.96
136038c2-0200-4362-914f-c13d1c25d135,2df772e0-217e-4033-8cf4-4e1634322baf,Bon Vivant Wine,694.50,2025-09-25,SPA1082,Ribera del Guadiana Zaleo Joven Tempranillo 2023,6,5.99,f,35.94
1394b241-4643-4e49-b253-bfd3e8d4a2b2,3e76bc0a-73f7-48fd-ab72-23a423298967,Early Bird Bottle Shop,375.96,2025-09-25,FRA1052,Domaine des Perrelles Moulin a Vent 2023,12,16.67,f,200.04
