id,tenantId,externalId,name,accountNumber,billingEmail,phone,street1,street2,city,state,postalCode,country,paymentTerms,orderingPaceDays,establishedRevenue,createdAt,updatedAt,averageOrderIntervalDays,closedReason,dormancySince,isPermanentlyClosed,lastOrderDate,nextExpectedOrderDate,reactivatedDate,riskStatus,salesRepId
8ce94063-50bd-4d04-9b64-c1b83b98ae50,58b8126a-2d2f-4f55-bc98-5b6784800bed,JV's Restaurant,JV's Restaurant,,,,,,,,,United States,Net 30,,,2025-10-18 14:25:17.403,2025-10-19 13:52:51.117,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
90593a99-9ebb-4cb6-bd58-3a2a4e35500d,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kanak,Kanak,,,4343282275,385 Merchant Walk Sq,Suite 400,Charlottesville,VA,22902,United States,Net 30,,,2025-10-18 14:25:18.393,2025-10-19 13:52:57.054,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
9ca27f48-6ea8-49f6-86cb-45e91cd01fce,58b8126a-2d2f-4f55-bc98-5b6784800bed,79381,Keswick Golf Club,79381,,,701 Club Dr.,,Keswick,VA,22947,United States,Net 30,,,2025-10-18 14:25:24.346,2025-10-19 13:53:24.162,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
9d26e00b-af82-414a-a225-f1314262c789,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kentmorr Restaurant,Kentmorr Restaurant,,,410-643-2263,910 Kentmorr Road,,Stevensville,,21666,United States,Net 30,,,2025-10-18 14:25:24.05,2025-10-19 13:53:25.393,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
a14ed5a0-0af0-4cb9-b5be-5eb74eff3240,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kelly's Liquors,Kelly's Liquors,,,,4882 Montgomery Rd,,Ellicott City,MD,21043,United States,Net 30,,,2025-10-18 14:25:21.381,2025-10-19 13:53:34.454,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
a3e9ff55-1190-4fae-bfe2-87080cca00fc,58b8126a-2d2f-4f55-bc98-5b6784800bed,013500659,Kelly's Oyster House & Bar,013500659,,301-335-2156,4069 Chain Bridge Road,,Fairfax,VA,22030,United States,Net 30,,,2025-10-18 14:25:21.679,2025-10-19 13:53:39.65,26,,,f,2025-10-17 00:00:00,2025-11-12 01:00:00,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
a7d8fdd1-1049-4a31-8b15-1d7a53a2d860,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kimberly’s Gift Shop,Kimberly’s Gift Shop,,Shopkimberlys@gmail.com,5406622295 ext 1,135 N Braddock st,,Winchester,VA,22601,United States,Net 30,,,2025-10-18 14:25:26.267,2025-10-19 13:53:46.28,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
ad4d6bd0-b29e-48b9-932d-7dcc79e03589,58b8126a-2d2f-4f55-bc98-5b6784800bed,31466,Kilroys,31466,,7033217733,5250 Port Royal Rd,,Springfield,VA,22151,United States,Net 30,,,2025-10-18 14:25:25.952,2025-10-19 13:53:59.49,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
b52e0234-a885-415b-8089-79bec1354111,58b8126a-2d2f-4f55-bc98-5b6784800bed,46816,Kanawha Club,46816,,(804) 784-3070 (office),705 River Rd W,,Manakin-Sabot,VA,23103,United States,Net 30,,,2025-10-18 14:25:18.691,2025-10-19 13:54:13.82,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
b98444d4-28c2-4cbd-9b35-a906bf730fc8,58b8126a-2d2f-4f55-bc98-5b6784800bed,57705,Kelsick Specialty Market,57705,,c-757-870-5789,6632 Main St,,Gloucester Courthouse,VA,23061,United States,Net 30,,,2025-10-18 14:25:22.509,2025-10-19 13:54:23.005,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
c21dfc71-a3a9-4083-903b-f7c7a7c7da60,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Kinchley's Tavern,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:54:38.48,12,,,f,2025-10-17 00:00:00,2025-10-29 00:00:00,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
c6ddc2db-4093-47c1-917d-6da29cc1b219,58b8126a-2d2f-4f55-bc98-5b6784800bed,2786,Kelly's Tavern Norfolk,2786,,757-623-3216,1408 Colley Ave.,,Norfolk,VA,23517,United States,Net 30,,,2025-10-18 14:25:22.288,2025-10-19 13:54:49.251,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
cd834cd6-2daf-4a4c-a94a-bc4a5f598aec,58b8126a-2d2f-4f55-bc98-5b6784800bed,72987,Kenmore Inn,72987,,540-538-6610 (c),1200,Princess Ann Street,Fredericksburg,VA,22401,United States,Net 30,,,2025-10-18 14:25:23.401,2025-10-19 13:55:02.851,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
d0644759-1e80-413f-b78c-53a136cf07d3,58b8126a-2d2f-4f55-bc98-5b6784800bed,Ketch 22,Ketch 22,,,443.646.5205,7153 Lake Shore Dr,North Beach,North Beach,MD,20714,United States,Net 30,,,2025-10-18 14:25:25.648,2025-10-19 13:55:12.588,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
d49e510c-a632-4a92-8e27-cdac9e56e8a4,58b8126a-2d2f-4f55-bc98-5b6784800bed,KAPERS Eatery,KAPERS Eatery,,,,1296 S Battlefield Blvd.,,Chesapeake,VA,23322,United States,Net 30,,,2025-10-18 14:25:19.199,2025-10-19 13:55:22.066,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
dc0af83b-9ad1-42f4-9d7e-21a2486fcd99,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kafe Leopold,Kafe Leopold,,,,3315 Cady’s Alley NW,,Washington,DC,20007,United States,Net 30,,,2025-10-18 14:25:17.914,2025-10-19 13:55:36.105,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
e0fa86bc-292d-4367-979b-5df1f05250aa,58b8126a-2d2f-4f55-bc98-5b6784800bed,Karma Modern Indian,Karma Modern Indian,,,,611 I St NW,,Washington,DC,20001,United States,Net 30,,,2025-10-18 14:25:19.876,2025-10-19 13:55:44.033,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
f5c0acc8-87aa-422b-a83f-a2b293e37ab9,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Kindred Spirits & Wine Monroe,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:56:24.107,11,,,f,2025-10-11 00:00:00,2025-10-22 00:00:00,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
f7ca4863-f5a9-4593-b9c0-cbbc10715faa,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kellys Capitol Hill,Kellys Capitol Hill,,,,,,,,,United States,Net 30,,,2025-10-18 14:25:22.435,2025-10-19 13:56:28.231,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
f840b8e4-a99a-4742-89e3-f628160427cd,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kellers Liquor Store,Kellers Liquor Store,,,,865 West 36th St,,Baltimore,MD,21211,United States,Net 30,,,2025-10-18 14:25:21.082,2025-10-19 13:56:29.334,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
f97b1753-b8a7-4aaa-9cce-3b9548774b79,58b8126a-2d2f-4f55-bc98-5b6784800bed,Just Cupcakes Norfolk,Just Cupcakes Norfolk,,,757-671-2020,340 W. 22nd Street,,Norfolk,VA,23517,United States,Net 30,,,2025-10-18 14:25:17.26,2025-10-19 13:56:32.537,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
fc7377ae-4fa0-46c2-a8ad-7e480dc4f04d,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Kindred Spirits & Wine Fairfield,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:56:38.434,6,,,f,2025-10-19 00:00:00,2025-10-25 00:00:00,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
fe2a234b-d2af-4d93-94a5-bac668c86ff4,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kalypso's,Kalypso's,,,,,,,,,United States,Net 30,,,2025-10-18 14:25:18.223,2025-10-19 13:56:42.666,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
054ea8cc-c267-40fd-a8c6-29d0cbb1ef34,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Kings County Wines,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:48:10.923,10,,,f,2025-11-05 00:00:00,2025-11-15 00:00:00,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
146585d2-9ad0-4fbe-975c-6c009c902226,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kramerbooks & Afterwords Cafe,Kramerbooks & Afterwords Cafe,,,,1517 Connecticut Ave NW,,Washington,DC,20036,United States,Net 30,,,2025-10-18 14:25:35.67,2025-10-19 13:48:38.06,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
23b3eca3-f47a-4be3-ac26-c35d3ef2ce8e,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kroger 118,Kroger 118,,,,1618 Main Street,,Clifton Forge,VA,24422,United States,Net 30,,,2025-10-18 14:25:36.597,2025-10-19 13:49:09.504,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
31cd3b3b-e825-415d-8683-fb3231b3b7f7,58b8126a-2d2f-4f55-bc98-5b6784800bed,Knoxie’s Table,Knoxie’s Table,,,,180 Pier One Road,,Stevensville,MD,21666,United States,Net 30,,,2025-10-18 14:25:33.423,2025-10-19 13:49:38.728,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
392bccb5-1d78-4431-9d4d-bc3a43df7a74,58b8126a-2d2f-4f55-bc98-5b6784800bed,77975,Kroger 202,77975,,,4488 Electric Road,,Roanoke,VA,24018,United States,Net 30,,,2025-10-18 14:25:36.741,2025-10-19 13:49:55.1,9,,,f,2025-10-19 00:00:00,2025-10-28 00:00:00,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
3c56f1df-2935-49f4-9717-cf59e76399c0,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kitchen on Cary,Kitchen on Cary,,,,,,Richmond,VA,,United States,Net 30,,,2025-10-18 14:25:31.185,2025-10-19 13:50:02.141,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
41a9e6e4-8079-40c1-ac73-774524b85644,58b8126a-2d2f-4f55-bc98-5b6784800bed,King Farm W&S,King Farm W&S,,,,SHIP TO: DLC Warehouse,201 Edison Park Drive,Gaithersburg,MD,20878,United States,Net 30,,,2025-10-18 14:25:26.414,2025-10-19 13:50:13.404,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
427ac60b-324f-4b36-bd22-a32c6f01e25a,58b8126a-2d2f-4f55-bc98-5b6784800bed,King Pinz,King Pinz,,,,,,,,,United States,Net 30,,,2025-10-18 14:25:26.862,2025-10-19 13:50:15.642,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
5bd3c324-d6e8-4aa7-aad2-963734e70501,58b8126a-2d2f-4f55-bc98-5b6784800bed,92293,King Street Oyster Middleburg,92293,,,1 E Washington Street,,Middleburg,VA,20117,United States,Net 30,,,2025-10-18 14:25:28.148,2025-10-19 13:51:09.371,,,,f,2025-09-26 00:00:00,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
5cef6ecb-41cb-46d3-85e1-02215a34cc30,58b8126a-2d2f-4f55-bc98-5b6784800bed,King's Pulaski Highway,King's Pulaski Highway,,,,,,,,,United States,Net 30,,,2025-10-18 14:25:29.033,2025-10-19 13:51:11.989,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
6962f49b-3416-4124-89fe-5ce823a4dedf,58b8126a-2d2f-4f55-bc98-5b6784800bed,ABRA-060765,Komi,ABRA-060765,,,1509 17th St NW,,DC,DC,20036,United States,Net 30,,,2025-10-18 14:25:34.332,2025-10-19 13:51:38.866,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
6c0eb8c7-80c4-4d37-a1f7-206e80cc54d2,58b8126a-2d2f-4f55-bc98-5b6784800bed,King Liquors,King Liquors,,,(410) 686-2770,8226 Pulaski Highway,,Baltimore,MD,21237,United States,Net 30,,,2025-10-18 14:25:26.706,2025-10-19 13:51:45.434,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
6f3f3be0-c869-40f1-a942-31efe9bee835,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kroger 309,Kroger 309,,,540-776-2713.,,,,,,United States,Net 30,,,2025-10-18 14:25:37.931,2025-10-19 13:51:52.267,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
7b05e9ab-35b0-4964-a5e8-09754a8e0a0f,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kitchen on West Street,Kitchen on West Street,,,410-990-1100,174 West Street,,Annapolis,,21401,United States,Net 30,,,2025-10-18 14:25:31.265,2025-10-19 13:52:14.785,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
7c327fe9-023c-40dc-be89-62a6b4bdf290,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kismet Bistro,Kismet Bistro,,,757-870-4204,99 Main St.,,Newport News,VA,23601,United States,Net 30,,,2025-10-18 14:25:30.897,2025-10-19 13:52:17.63,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
97c6f76f-309e-45bf-8b39-301ad195d403,58b8126a-2d2f-4f55-bc98-5b6784800bed,013347838,Knead Wine Club,013347838,,,5 West Washington Street,,Middleburg,VA,20117,United States,Net 30,,,2025-10-18 14:25:32.807,2025-10-19 13:53:13.812,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
9a7ccccb-a1e6-4394-9407-f3f7af1685d3,58b8126a-2d2f-4f55-bc98-5b6784800bed,285,Kings Contrivance,285,,,8630 Guilford Road,,Columbia,MD,21046,United States,Net 30,,,2025-10-18 14:25:29.11,2025-10-19 13:53:19.79,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
9bbe0cc8-dfca-48a5-b0b5-21fd9100eafd,58b8126a-2d2f-4f55-bc98-5b6784800bed,,King,,,,"18 King St, New York, NY 10014","New York, NY",United States 10014,,,US,Net 30,,,2025-10-18 16:21:41.062,2025-10-19 13:53:23.019,9,,,f,2025-11-02 04:00:00,2025-11-11 05:00:00,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
9ca93848-4e8e-4fe6-9b51-af407cd7cc38,58b8126a-2d2f-4f55-bc98-5b6784800bed,753042,Knead Wine,753042,,,5 W. Washington Street,,Middleburg,VA,20117,United States,Net 30,,,2025-10-18 14:25:32.356,2025-10-19 13:53:24.263,18,,,f,2025-10-19 00:00:00,2025-11-06 01:00:00,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
a373d587-ff5f-4aca-a16a-fb439f47e584,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kitty Knight Tavern,Kitty Knight Tavern,,,410-648-5200,14028 Augustine Herman Highway,,Georgetown,MD,21930,United States,Net 30,,,2025-10-18 14:25:31.549,2025-10-19 13:53:37.868,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
a4a660cf-def3-434a-add4-cde16d3a78b3,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kinship,Kinship,,,843-812-5503,1015 7th St NW,,Washington,DC,20001,United States,Net 30,,,2025-10-18 14:25:30.457,2025-10-19 13:53:40.633,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
a845026b-8231-4810-9a2b-f3f66209aecb,58b8126a-2d2f-4f55-bc98-5b6784800bed,013524681,Knead Wine Purcellville,013524681,,202-714-7610,721 E. Main Street,,Purcellville,VA,20132,United States,Net 30,,,2025-10-18 14:25:33.109,2025-10-19 13:53:47.844,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
aa9009a3-a32e-4fe9-8bed-4e2203cce537,58b8126a-2d2f-4f55-bc98-5b6784800bed,66604,Kinloch Golf Club,66604,,,100 Kinloch Ln,,Manakin-Sabot,VA,23103,United States,Net 30,,,2025-10-18 14:25:30.009,2025-10-19 13:53:53.385,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
aac2dee9-2e25-4beb-bfe3-d717acb369a6,58b8126a-2d2f-4f55-bc98-5b6784800bed,124751,King Street Oyster DC - City Ridge,124751,,631-903-1506,7 Ridge Square NW,,Washington,DC,20016,United States,Net 30,,,2025-10-18 14:25:27.555,2025-10-19 13:53:53.949,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
b44476ac-1c81-4bbd-bd71-a03ae285860f,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kora,Kora,,,,,,,,,United States,Net 30,,,2025-10-18 14:25:34.845,2025-10-19 13:54:12.16,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
b56f0296-eaf5-4988-a5c3-227e5e9c12d9,58b8126a-2d2f-4f55-bc98-5b6784800bed,750611,Kroger 322,750611,,2067790754,915 Hardy Rd,,Vinton,VA,24179,United States,Net 30,,,2025-10-18 14:25:38.001,2025-10-19 13:54:14.262,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
baadd511-1fd4-415e-8b78-f2047c9ebc86,58b8126a-2d2f-4f55-bc98-5b6784800bed,77984,Kroger 239 - Charlottesville,77984,,,1904 Emmet Street N,,Charlottesville,VA,22901,United States,Net 30,,,2025-10-18 14:25:37.369,2025-10-19 13:54:24.95,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
c1d004f2-502e-45d7-a4e8-34f25340dbed,58b8126a-2d2f-4f55-bc98-5b6784800bed,024868,Kogod Liquors,024868,,,441 New Jersey Ave NW,,Washington D.C.,DC,20001,United States,Net 30,,,2025-10-18 14:25:33.719,2025-10-19 13:54:38.148,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
c2592350-737e-42f3-95e3-6ed08b1df9ee,58b8126a-2d2f-4f55-bc98-5b6784800bed,ABRA-114984,King Street Oyster DC - NoMa,ABRA-114984,,2026218513,22 M Street,Northeast,Washington,DC,20002,United States,Net 30,,,2025-10-18 14:25:28,2025-10-19 13:54:38.798,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
c2682d9f-8821-4d29-8c35-6404ce23902f,58b8126a-2d2f-4f55-bc98-5b6784800bed,Koko’s Pub,Koko’s Pub,,,,4301 Hartford Road,,Baltimore,MD,21214,United States,Net 30,,,2025-10-18 14:25:34.034,2025-10-19 13:54:39.113,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
d19baeac-99ed-40c1-b694-15c90308f1af,58b8126a-2d2f-4f55-bc98-5b6784800bed,77978,Kroger 210,77978,,,903 University City Blvd,,Blacksburg,VA,24060,United States,Net 30,,,2025-10-18 14:25:37.037,2025-10-19 13:55:15.651,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
d2d6784e-ecea-4880-a849-ce53d02a8a02,58b8126a-2d2f-4f55-bc98-5b6784800bed,058443,Kramer's Market,058443,,,406 Cleveland St,,Richmond,VA,23221,United States,Net 30,,,2025-10-18 14:25:35.513,2025-10-19 13:55:18.071,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
e9d380fe-301f-4179-a419-5df409aeb0fb,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kings tavern and wine bar,Kings tavern and wine bar,,,703-777-5000,19 South King St,,Leesburg,VA,20175,United States,Net 30,,,2025-10-18 14:25:29.716,2025-10-19 13:55:59.726,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
ef7df90f-1faf-4b08-88eb-146dff431afa,58b8126a-2d2f-4f55-bc98-5b6784800bed,89122,King Street Oyster Bar Leesburg,89122,,703-431-6598,12 S. King Street,,Leesburg,VA,20175,United States,Net 30,,,2025-10-18 14:25:27.053,2025-10-19 13:56:11.204,,,,f,2025-09-14 00:00:00,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
f2c0f21f-30c7-4b75-a058-c3581a85fff3,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kona Grill,Kona Grill,,,,,,,,,United States,Net 30,,,2025-10-18 14:25:34.771,2025-10-19 13:56:18.417,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
f40c511e-a685-4e14-a038-216a91d93137,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kitty's Saloon,Kitty's Saloon,,,703-517-4108,1208 H Street NE,,Washington,DC,20002,United States,Net 30,,,2025-10-18 14:25:31.883,2025-10-19 13:56:20.728,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
fb3fa15c-a026-430b-8d22-c1e747bff5b3,58b8126a-2d2f-4f55-bc98-5b6784800bed,Kreggers RVA,Kreggers RVA,,,804.299.2176,9523 Kings Charter Drive,,Ashland,VA,23005,United States,Net 30,,,2025-10-18 14:25:36.143,2025-10-19 13:56:35.361,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
fcb80b61-9f98-4b09-89e3-1a0feb41dbb2,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Kingston Bistro LLC,,,,,,,,,US,Net 30,,,2025-10-18 18:55:28.842,2025-10-19 13:56:39.053,,,,f,2025-09-19 00:00:00,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
17182d98-f5f8-4c9c-9861-062eb0702268,58b8126a-2d2f-4f55-bc98-5b6784800bed,078004,Kroger 334 - Charlottesville Rio Hill,078004,,,1080 Rio Hill Center,,Charlottesville,VA,22901,United States,Net 30,,,2025-10-18 14:25:38.749,2025-10-19 13:48:42.726,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
1a26a130-ca70-432f-a2b2-73ed8ee8f553,58b8126a-2d2f-4f55-bc98-5b6784800bed,082817,Kroger 540 Holland Road,082817,,757-567-3516,3901 Holland Rd.,,Virginia Beach,VA,23452,United States,Net 30,,,2025-10-18 14:25:49.16,2025-10-19 13:48:48.768,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
244ccc9e-a22d-403e-afca-dab65f6f274f,58b8126a-2d2f-4f55-bc98-5b6784800bed,751991,Kroger 543,751991,,(757) 251-0443,1050 W Mercury Blvd,,Hampton,VA,23666,United States,Net 30,,,2025-10-18 14:25:49.603,2025-10-19 13:49:10.423,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
262abed2-1c5e-42cd-be6e-131a6abaf8a0,58b8126a-2d2f-4f55-bc98-5b6784800bed,084565,Kroger 519 - Henrico,084565,,804-977-9514,9000 Staples Mill Road,,Henrico,VA,23228,United States,Net 30,,,2025-10-18 14:25:46.515,2025-10-19 13:49:13.968,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
26e3c6d1-42d3-4189-a9a9-1865921e9f41,58b8126a-2d2f-4f55-bc98-5b6784800bed,026582,Kroger 512 - Rittenhouse,026582,,,13201 Rittenhouse Drive,,Midlothian,VA,23112,United States,Net 30,,,2025-10-18 14:25:45.298,2025-10-19 13:49:16.29,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
2caf13ff-539c-4759-9490-571972438216,58b8126a-2d2f-4f55-bc98-5b6784800bed,64653,Kroger 377,64653,,,15069 Forest Road,,Forest,VA,24551,United States,Net 30,,,2025-10-18 14:25:40.476,2025-10-19 13:49:27.112,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
34f49342-5941-4ba2-9843-72b86d8bec1a,58b8126a-2d2f-4f55-bc98-5b6784800bed,065765,Kroger 517 - W Broad,065765,,804-364-6260,11895 West Broad Street,,Richmond,VA,23223,United States,Net 30,,,2025-10-18 14:25:46.364,2025-10-19 13:49:45.698,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
351f795a-8217-46cc-8801-dcb03d8c25b4,58b8126a-2d2f-4f55-bc98-5b6784800bed,10784,Kroger 500,10784,,,9480 West Broad Street,,Richmond,VA,23294,United States,Net 30,,,2025-10-18 14:25:43.093,2025-10-19 13:49:46.108,,,,f,,,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
3928e1bc-689d-4c8b-abdf-906be68ce524,58b8126a-2d2f-4f55-bc98-5b6784800bed,10793,Kroger 509 - Willow Lawn,10793,,530-388-8971,1601 Willow Lawn Dr,,Richmond,VA,23230,United States,Net 30,,,2025-10-18 14:25:44.821,2025-10-19 13:49:54.974,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
3cea6c9e-d6d3-441f-8fe6-184d9f9c87e3,58b8126a-2d2f-4f55-bc98-5b6784800bed,8444,Kroger 364,8444,,(540) 725-5255,72 Kingston Drive,,Daleville,VA,24083,United States,Net 30,,,2025-10-18 14:25:39.669,2025-10-19 13:50:03.381,9,,,f,2025-10-12 00:00:00,2025-10-21 00:00:00,,HEALTHY,7375f0ad-769f-49ee-90da-757a9bf069ef
5348b2ce-9fbb-40fc-9144-fafb86c1f617,58b8126a-2d2f-4f55-bc98-5b6784800bed,81581,Kroger 514 - North Chesterfield,81581,,,7000 Tim Price Way,,North Chesterfield,VA,23225,United States,Net 30,,,2025-10-18 14:25:45.757,2025-10-19 13:50:52.445,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
53d51949-2f8d-4463-b347-aa5d935df611,58b8126a-2d2f-4f55-bc98-5b6784800bed,87636,Kroger 542,87636,,(757) 215-4205,1301 Frederick Blvd,,Portsmouth,VA,23707,United States,Net 30,,,2025-10-18 14:25:49.455,2025-10-19 13:50:53.469,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
5a181bd8-577f-40cf-8d73-b83287cd69fb,58b8126a-2d2f-4f55-bc98-5b6784800bed,035142,Kroger 525 - Eastridge,035142,,804-400-6128,1510 Eastridge Road,,Richmond,VA,23229,United States,Net 30,,,2025-10-18 14:25:47.956,2025-10-19 13:51:05.797,,,,f,,,,HEALTHY,73986a15-7951-4f80-b3e4-e7b79049e326
5cbb31dd-0836-46d9-8e5f-7f735207c519,58b8126a-2d2f-4f55-bc98-5b6784800bed,95071,Kroger 402,95071,,540-250-6338,1322 South Main Street,,Blacksburg,VA,24060,United States,Net 30,,,2025-10-18 14:25:42.239,2025-10-19 13:51:11.162,14,,,f,2025-10-12 00:00:00,2025-10-26 00:00:00,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
66c520cd-f729-4bc0-b1eb-15c9441b93d1,58b8126a-2d2f-4f55-bc98-5b6784800bed,27609,Kroger 399,27609,,,80 Westlake Rd,,Hardy,VA,24101,United States,Net 30,,,2025-10-18 14:25:41.303,2025-10-19 13:51:33.749,,,,f,,,,HEALTHY,ece838ee-03c8-433c-925b-d48907c675a6
