id,tenantId,supplierId,name,brand,description,category,isSampleOnly,createdAt,updatedAt,tastingNotes,foodPairings,servingInfo,wineDetails,enrichedAt,enrichedBy
56bf2748-e990-4a16-8d56-bb440acd38a7,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Sun Break Idyll Acres Perfection Cider   500 ml,,"An exceptionally dry, wine-like cider crafted by Sun Break from 100% heritage cider apple varietals sourced from Idyll Acres Orchard in Oregon's Willamette Valley. Bottle-conditioned using méthode champenoise with extended lees contact, this small-batch, unfiltered cider showcases the sophistication of artisan American cidermaking.",,f,2025-10-18 13:44:20.901,2025-10-21 15:02:59.05,"{""aroma"": ""Beautifully aromatic and wine-like in character, the nose opens with complex aromas of caramelized apple and baked apple tart. White tea and dried herbs add elegance and sophistication, moving this cider beyond simple fruit character. Subtle notes of bread dough and lees from the bottle conditioning provide depth and complexity. The aromatics are refined, layered, and inviting, showcasing the heritage cider apple varieties used in production."", ""finish"": ""The finish is bone dry and refreshing, with lingering notes of white tea and subtle apple character. Clean and crisp, the wine concludes with sophisticated herbal notes and persistent natural carbonation that cleanses the palate."", ""palate"": ""Remarkably dry on the palate—this cider truly \""doesn't even understand the concept of sugar.\"" The attack features concentrated caramel apple flavors that develop into more nuanced characteristics. White tea and herbal notes provide a sophisticated, wine-like quality that distinguishes this from commercial ciders. The natural carbonation from bottle conditioning creates a fine, persistent mousse that adds texture and elegance. The unfiltered nature contributes to a fuller mouthfeel and more complex flavor profile. Small-batch production ensures attention to detail and quality throughout.""}","[""Pork chops with apple chutney"", ""Sharp cheddar and aged Gouda cheese"", ""Roasted chicken with herbs"", ""Autumn salads with walnuts and blue cheese"", ""Apple galette with crème fraîche""]","{""decanting"": ""No decanting needed; pour carefully to avoid sediment"", ""glassware"": ""Champagne flute or white wine glass"", ""temperature"": ""Serve well chilled at 6-8°C (43-46°F)""}","{""style"": ""Dry, bottle-conditioned cider"", ""region"": ""Willamette Valley, Oregon"", ""vintage"": ""Non-Vintage"", ""ageability"": ""Drink now through 2026; bottle conditioning allows for some aging"", ""grapeVariety"": ""100% heritage cider apple varietals from Idyll Acres""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.91)"
57733596-429d-43d1-98c1-4487e72761b6,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Sun Break Liberty Red Cider   500 ml,,"A heritage-style artisan cider from Oregon's Willamette Valley, featuring Liberty apples among heirloom varieties. Crafted using méthode traditionnelle and bottle-conditioned for complexity, this cider represents Sun Break's commitment to small-batch, orchard-based production using heritage apple varietals.",,f,2025-10-18 13:44:21.046,2025-10-21 15:03:01.04,"{""aroma"": ""Bright and zesty red apple aromatics pop from the glass, accompanied by distinctive rose petal and floral notes characteristic of Liberty apples. The heritage apple blend contributes subtle orchard blossom and fresh-picked fruit complexity. Natural bottle conditioning adds a layer of bread dough and subtle lees character that enhances depth."", ""finish"": ""The finish is clean and dry with lingering red apple and subtle floral notes. Bright acidity keeps the palate refreshed, while the natural effervescence continues to enliven the finish."", ""palate"": ""Crisp and refreshing with vibrant acidity, the palate showcases bright red apple fruit with Liberty apples contributing their signature aromatic quality. The dry profile is food-friendly and complex, with heritage apple varieties adding layers of flavor beyond simple sweetness. Natural carbonation from bottle conditioning creates a fine, persistent mousse. Unfiltered character provides additional texture and authentic orchard expression.""}","[""Pork chops with apple compote"", ""Sharp cheddar or aged Gruyère"", ""Roasted chicken with herbs"", ""Fresh oysters or seafood"", ""Apple galette or tarte tatin""]","{""decanting"": ""Pour carefully to leave sediment in bottle; natural yeast is present due to bottle conditioning"", ""glassware"": ""White wine glass or Champagne flute to preserve carbonation"", ""temperature"": ""40-45°F (4-7°C), well-chilled""}","{""style"": ""Heritage dry cider, méthode traditionnelle, unfiltered, naturally sparkling"", ""region"": ""Willamette Valley, Oregon"", ""vintage"": ""Non-vintage"", ""ageability"": ""Best consumed within 1-2 years to enjoy fresh apple character and optimal carbonation"", ""grapeVariety"": ""Heritage apple blend featuring Liberty apples (45%), Frequin Rouge, and other heirloom varieties""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (producer-match, conf:0.85)"
59b8c737-f33d-4f09-b901-dae3c5c44a6f,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Hertelendy Signature Mountain Blend (12 pk) 2017,,"Hertelendy's Signature Mountain Blend represents a carefully crafted expression from high-elevation vineyards, showcasing the intense concentration and structural complexity that mountain-grown grapes provide. This 2017 vintage displays remarkable depth and integration, with the seven years of development bringing forward tertiary aromatics and silky tannin refinement.",,f,2025-10-18 13:42:29.148,2025-10-21 15:03:04.396,"{""aroma"": ""The nose opens with profound layers of dark berry compote, blackcurrant, and wild blueberry, interwoven with sophisticated notes of cedar box, tobacco leaf, and graphite minerality. As the wine breathes, nuanced hints of dried lavender, black tea, and sweet pipe smoke emerge, creating an aromatic tapestry that speaks to both mountain terroir and careful cellar aging. A subtle whisper of vanilla and baking spice from oak integration adds further complexity without overwhelming the fruit."", ""finish"": ""The finish extends impressively, with persistent dark fruit flavors gradually giving way to savory notes of dried herbs, black pepper, and crushed stone minerality. Fine-grained tannins provide texture through the long conclusion, while a refreshing lift of acidity ensures the wine finishes clean and inviting for another sip."", ""palate"": ""On the palate, this wine delivers concentrated flavors of ripe black plum, cassis, and dark cherry preserve, supported by a firm yet refined tannic backbone that provides excellent structure. The mid-palate reveals layers of cocoa powder, espresso, and forest floor earthiness, while bright mountain acidity keeps the wine vibrant and focused. The wine's full body is balanced by elegant restraint, showing the precision of mountain viticulture where cool nights preserve freshness even in ripe fruit.""}","[""Grilled ribeye steak with herb compound butter"", ""Braised short ribs with root vegetables and red wine reduction"", ""Aged cheddar or aged Gouda cheese"", ""Wild mushroom risotto with truffle oil"", ""Roasted lamb rack with rosemary and garlic""]","{""decanting"": ""Decant for 45-60 minutes to allow the wine to open and integrate; the 2017 vintage has developed well but benefits from aeration to soften tannins and reveal aromatic complexity"", ""glassware"": ""Large Bordeaux or Cabernet-style glass to concentrate aromatics and provide ample surface area for aeration"", ""temperature"": ""60-65°F (15-18°C)""}","{""style"": ""Full-bodied mountain red blend"", ""region"": ""Mountain AVA (specific appellation varies by vineyard source)"", ""vintage"": ""2017"", ""ageability"": ""Drinking beautifully now through 2030; the 2017 vintage is in its prime drinking window with potential for further development over the next 5 years"", ""grapeVariety"": ""Red blend (likely Cabernet Sauvignon-based with Merlot, Syrah, or Petite Sirah)""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (producer-match, conf:0.75)"
1e79a871-6f25-4861-a1d7-6fa25a0a7fdc,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Dominio de la Abadesa Verdejo 2016,,"Dominio de la Abadesa produces this Verdejo from the renowned Rueda region, Spain's premier white wine appellation. The 2016 vintage offers a more mature expression of Verdejo, showing how this variety can develop complexity with bottle age while maintaining its characteristic freshness and vibrant aromatics.",,f,2025-10-18 13:41:58.685,2025-10-21 15:17:47.942,"{""aroma"": ""The nose presents evolved aromatics with notes of Golden Delicious apple, ripe pear, and quince, alongside fresh citrus elements of grapefruit and lime zest. White flower notes of jasmine and orange blossom remain present despite the wine's age, while subtle hints of fennel, fresh grass, and wet stone add complexity. Some bottle age has introduced delicate notes of honeyed apricot and almond."", ""finish"": ""The finish is clean and moderately long, with lingering citrus and mineral notes. A pleasant bitterness reminiscent of grapefruit pith adds complexity to the conclusion, while the wine's acidity leaves the palate refreshed."", ""palate"": ""Medium-bodied with excellent freshness retained from the 2016 vintage, the palate delivers flavors of orchard fruits, citrus, and stone fruit. Verdejo's characteristic herbal notes of fennel and fresh-cut grass provide distinctive personality, while bright acidity keeps the wine lively despite its age. A subtle glycerin richness has developed with time, adding textural interest without compromising the wine's essential crispness. Mineral and saline notes carry through the mid-palate, speaking to Rueda's chalky soils.""}","[""Grilled white fish with lemon and herbs"", ""Shrimp in garlic sauce (gambas al ajillo)"", ""Manchego cheese with quince paste"", ""Caesar salad with anchovies"", ""Asparagus with hollandaise sauce""]","{""decanting"": ""No decanting needed; serve chilled directly from the bottle"", ""glassware"": ""Medium-sized white wine glass"", ""temperature"": ""8-10°C (46-50°F)""}","{""style"": ""Mature, mineral-driven Spanish white with retained freshness"", ""region"": ""Rueda, Castilla y León, Spain"", ""vintage"": ""2016"", ""ageability"": ""Drinking at its peak now; best consumed soon to preserve remaining fruit character"", ""grapeVariety"": ""100% Verdejo""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (varietal-match, conf:0.78)"
56e041b7-3b85-4704-a2ad-3dbd505f1a16,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Chateau Josephine Merlot  Mevushal (MD & DC) 2023,,"A kosher Merlot from Spain's Yecla region, this wine represents excellent value from high-altitude vineyards where ideal ripening conditions develop concentrated fruit character. Mevushal certified under OU and Rabbi Padwa supervision, offering traditional kosher certification with accessible Mediterranean styling.",,f,2025-10-18 13:41:22.994,2025-10-21 15:02:59.483,"{""aroma"": ""The nose opens with reserved aromatics that benefit from gentle coaxing, revealing layers of gravel minerality and concentrated blackberry juice. With patience, earthy notes emerge alongside dark fruit, characteristic of Yecla's warm climate and calcareous soils. Subtle hints of dried Mediterranean herbs add complexity to the bouquet."", ""finish"": ""The finish is clean and moderately long, with lingering notes of dark fruit and subtle earthy minerality. Mild tannins fade gracefully, leaving a pleasant impression of sun-ripened Mediterranean fruit."", ""palate"": ""Medium-bodied with approachable tannins, the palate shows ripe cherry and blackberry fruit supported by dusty mineral notes. The warm Spanish growing season translates to generous fruit expression while maintaining food-friendly structure. Soft tannins and balanced acidity create an easy-drinking profile suitable for everyday occasions.""}","[""Grilled lamb kebabs with herbs"", ""Beef brisket with red wine reduction"", ""Mushroom risotto"", ""Hard aged cheeses like Manchego"", ""Roasted eggplant with tahini""]","{""decanting"": ""Brief aeration of 15-20 minutes helps open the reserved aromatics"", ""glassware"": ""Standard Bordeaux or universal red wine glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Dry Red, Kosher Mevushal"", ""region"": ""Yecla, Spain"", ""vintage"": ""2023"", ""ageability"": ""Drink now through 2027; best consumed young to enjoy fresh fruit character"", ""grapeVariety"": ""100% Merlot""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (producer-match, conf:0.75)"
57481cb3-ec2c-4824-83b3-8e1ed0b74ee4,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Paso Robles Pomar Junction Merlot 2013,,"A mature Merlot from Paso Robles' renowned Pomar Junction estate, this wine has developed additional complexity with age. The 2013 vintage showcases the warmth of Paso Robles while maintaining varietal character and food-friendly structure.",,f,2025-10-18 13:43:26.44,2025-10-21 15:03:00.597,"{""aroma"": ""The aromatics are initially reserved, requiring patience and aeration to fully express themselves. With time, the nose reveals gravel minerality, concentrated blackberry juice, and subtle earthy notes. Ruby in color, the wine shows some evolution appropriate to its age, with hints of dried cherry and leather emerging alongside the fruit."", ""finish"": ""The finish is clean and moderate in length, with cherry fruit and soft tannins fading gradually. Secondary characteristics of dried herbs and earth linger gently, reflecting the wine's maturation."", ""palate"": ""The mouthfeel is moderately light, with gentle, well-integrated tannins that have softened considerably since release. Ruby red cherry fruit dominates, supported by subtle earth and mineral notes characteristic of the Pomar Junction vineyard. Full-bodied for the somewhat delicate structure, the wine delivers accessible fruit flavors without heaviness. Acidity remains fresh despite the wine's age.""}","[""Herb-roasted pork tenderloin"", ""Duck confit with wild mushrooms"", ""Tomato-based pasta dishes"", ""Grilled portobello mushrooms"", ""Medium-aged Gouda or Gruyère""]","{""decanting"": ""Decant for 30 minutes to help open the reserved aromatics and ensure the wine is fully expressive"", ""glassware"": ""Burgundy glass to concentrate the subtle aromatics"", ""temperature"": ""60-63°F (16-17°C)""}","{""style"": ""Dry red, estate-grown"", ""region"": ""Paso Robles, California"", ""vintage"": ""2013"", ""ageability"": ""Fully mature; drink now through 2026 as the wine is at peak development"", ""grapeVariety"": ""100% Merlot""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.9)"
57ec854c-779a-42b0-ad52-3f3929c7c3a5,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Bodegas Tandem Inmune Garnacha 2023,,"A pure expression of mountain Garnacha from the cool-climate Yerri Valley in Navarra, made by leading winemakers José Maria Fraile and Alicia Eyaralar. This 100% Garnacha is crafted without oak influence, allowing the fresh, powerful character of high-altitude fruit to shine. Fermented with native yeasts and rested 10-12 months in cement tanks, the wine showcases the modern northern Spanish approach to Garnacha.",,f,2025-10-18 13:40:50.755,2025-10-21 15:03:02.3,"{""aroma"": ""The nose displays powerful intensity with concentrated black fruit at its core, enhanced by distinctive Mediterranean scrubland aromatics. Subtle hints of thyme and rosemary weave through the ripe fruit, creating a compelling expression of terroir. The cool climate origins are evident in the wine's freshness and aromatic precision, with the mountain fruit showing remarkable purity and definition without any oak influence masking the varietal character."", ""finish"": ""The finish is long and clean with lingering notes of black fruit, Mediterranean herbs, and a final touch of minerality. The super silky texture persists, making this a very good example of fresh, enjoyable Garnacha ideal for any occasion."", ""palate"": ""Fresh and clean on entry, the palate reveals soft, subtle fruit with super silky texture that glides across the tongue. The gentle tannic structure provides just enough grip without overwhelming the wine's approachable nature. Broad and savoury flavors unfold with appealing texture and good volume, showcasing the powerfulness of cool-climate Garnacha balanced by refreshing acidity. The wine exemplifies cooler climate northern Spanish Garnacha at its finest—fruity yet structured, powerful yet elegant.""}","[""Grilled lamb chops with rosemary"", ""Spanish chorizo and manchego tapas"", ""Roasted vegetable medley with herbs de Provence"", ""Iberico ham and aged sheep's milk cheese"", ""Grilled portobello mushrooms with garlic""]","{""decanting"": ""No decanting necessary. The wine is ready to drink and benefits from its approachable, fresh style. A brief 15-minute breathing period in the glass is sufficient."", ""glassware"": ""Medium-sized red wine glass to concentrate the aromatic herbs and fruit"", ""temperature"": ""60-62°F (15-17°C), slightly cool to preserve the wine's freshness""}","{""style"": ""Unoaked red wine, fresh and modern style"", ""region"": ""Yerri Valley, Navarra, Spain"", ""vintage"": ""2023"", ""ageability"": ""Drink now through 2027. This wine is designed for immediate enjoyment showcasing fresh fruit and is best consumed within 3-4 years to appreciate its vibrant, youthful character."", ""grapeVariety"": ""100% Garnacha from mountain vineyards""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.92)"
580a7552-02c1-4711-a904-da9a5d60a160,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Rioja Lar de Paula Reserva 2016,,"This award-winning Reserva from Lar de Paula represents classic Rioja craftsmanship with extended aging that develops remarkable complexity. Scoring 89/100 from critics and 92 points from Penin Guide, the wine has earned multiple accolades including Concours Mondial de Bruxelles Gold Medal and Decanter World Wine Awards Silver. The 2016 vintage showcases the winery's commitment to traditional Reserva production with modern precision.",,f,2025-10-18 13:43:53.695,2025-10-21 15:03:02.704,"{""aroma"": ""The nose reveals bright, powerful aromatics with creamy oak seamlessly integrated with ripe red fruit. Spicy notes emerge alongside toasty characteristics and complex dry nut aromas, indicative of extended barrel aging. The oak influence is present but refined, complementing rather than dominating the fruit core. Classic Rioja aromas of tobacco, leather, and vanilla develop alongside red cherry and plum, creating a sophisticated, multi-layered bouquet that speaks to the wine's maturity."", ""finish"": ""The long finish showcases the wine's excellent structure with persistent fine bitter notes, toasted oak, and lingering ripe fruit. The extended aging provides a smooth, refined conclusion that demonstrates the wine's quality and careful craftsmanship."", ""palate"": ""Rich flavor dominates the palate with good structure providing a solid framework for the evolved fruit character. The wine shows remarkable integration of oak and fruit, with ripe red berries, spice, and toasty notes working in harmony. Good concentration and body create satisfying weight on the mid-palate, while balanced acidity keeps the wine fresh despite its age. Fine bitter notes add complexity and prevent the wine from becoming overly sweet or heavy, characteristic of well-made Reserva.""}","[""Roasted lamb shoulder with garlic and herbs"", ""Aged Manchego cheese with quince paste"", ""Slow-cooked beef stew with Rioja peppers"", ""Grilled pork tenderloin with mushroom sauce"", ""Traditional Spanish chorizo and bean stew (fabada)""]","{""decanting"": ""Decant for 30-45 minutes to allow the mature wine to breathe and the oak elements to integrate further. The wine is ready to drink but benefits from aeration."", ""glassware"": ""Traditional Rioja glass or large Bordeaux-style glass to concentrate the evolved aromatics"", ""temperature"": ""62-64°F (17-18°C) to showcase the wine's complexity and integration""}","{""style"": ""Reserva with extended oak aging following traditional Rioja methods"", ""region"": ""Rioja DOCa, Spain"", ""vintage"": ""2016"", ""ageability"": ""Drink now through 2030. The 2016 vintage is in its prime drinking window, showing excellent integration of oak and fruit. Will hold well for another 5 years but is fully developed and ready to enjoy."", ""grapeVariety"": ""Primarily Tempranillo with traditional Rioja blending grapes""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.88)"
584fa6c7-c472-4db4-a13f-5af184d6acbd,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Aratas Veneration Red Blend 2019,,"Aratas Veneration is an award-winning proprietary red blend earning 98 points and 'Best in Class' Double Gold Medal from the 2022 North Coast Wine Challenge. Crafted as a fruit-forward ensemble showcasing Napa Valley's expression of Petite Sirah and Syrah, the wine reflects a softer, more approachable style than typical Petite Sirah-based blends. Barrel aged for 18 months in Hungarian and French oak, then bottled unfiltered and unfined, this is a homage to American Heritage Petite Sirah.",,f,2025-10-18 13:40:22.429,2025-10-21 15:03:03.096,"{""aroma"": ""The nose presents a generous display of dark fruit aromatics with Petite Sirah's characteristic black plum and blueberry notes complemented by Syrah's exotic spice and violet nuances. Soft vanilla and toasted oak undertones from the 18-month barrel aging integrate seamlessly without overwhelming the fruit-forward character. Hints of black pepper, graphite, and dark chocolate add complexity while maintaining an approachable, inviting profile. The wine's unfiltered nature contributes to aromatic depth and textural richness."", ""finish"": ""The finish is long and fruit-driven with persistent dark berry flavors, gentle spice, and smooth tannins. The wine's approachable style ensures a satisfying conclusion without aggressive tannins, making it enjoyable now while retaining aging potential."", ""palate"": ""Fruit-forward and purposefully softer in style, the palate showcases ripe blackberry, black plum, and dark cherry flavors with velvety texture. The blend's design emphasizes accessibility and drinkability while retaining Petite Sirah's natural concentration and depth. Syrah adds mid-palate complexity with peppery spice and meaty notes that enhance the wine's savory character. The Hungarian and French oak provide subtle structure and vanilla notes without dominating, while the unfined bottling creates a rich, textured mouthfeel. Despite the softer approach, the wine maintains excellent balance and prevents heaviness.""}","[""Grilled New York strip steak with chimichurri"", ""Braised lamb shanks with rosemary and garlic"", ""BBQ beef short ribs with smoky sauce"", ""Wild boar ragu over pappardelle"", ""Aged Gouda or sharp cheddar cheese""]","{""decanting"": ""Decant for 30-60 minutes to integrate the flavors and soften any grip from the Petite Sirah. As an unfiltered wine, careful decanting will also separate any natural sediment."", ""glassware"": ""Large Bordeaux glass to allow the generous fruit aromatics to develop and the wine to breathe"", ""temperature"": ""62-65°F (17-18°C) to showcase the fruit-forward character and smooth tannins""}","{""style"": ""Fruit-forward red blend, aged 18 months in Hungarian and French oak, unfiltered and unfined"", ""region"": ""Napa Valley, California"", ""vintage"": ""2019"", ""ageability"": ""Drink now through 2032. While designed for approachable enjoyment now, the wine's structure and concentration suggest 8-12 years aging potential. The fruit-forward style is accessible young but will develop additional complexity with time."", ""grapeVariety"": ""Petite Sirah and Syrah blend""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.91)"
586580be-c609-41cc-9f08-ceef05247133,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Wonderment Wines Pritchett’s Peak Rockpile Zinfandel 2017,,"From Sonoma's elevated Rockpile AVA, this Zinfandel showcases winemaker Stephanie Cook's commitment to terroir-specific wines that express each vineyard's distinctive character. Founded in 2011, Wonderment focuses on Heritage Zinfandel from premier sites, with Pritchett Peaks Vineyard producing wines since at least 2012. The 2017 vintage displays an elegant, Claret-style approach to Zinfandel rather than the high-alcohol powerhouses sometimes associated with Rockpile.",,f,2025-10-18 13:44:55.725,2025-10-21 15:03:03.557,"{""aroma"": ""The nose presents a pretty, refined expression of Zinfandel with red fruit aromatics taking center stage—bright cherry, raspberry, and cranberry create an inviting, elegant bouquet. Peach notes add an intriguing stone fruit dimension rarely found in Zinfandel, along with classic baking spices including cinnamon, nutmeg, and clove. The wine's purple hue suggests vibrancy and concentration, while the aromatics lean toward finesse rather than power, showcasing Rockpile's high-elevation terroir."", ""finish"": ""The finish is clean and refreshing with lingering red fruit, subtle spice, and bright acidity. The elegant tannins and balanced alcohol create a harmonious conclusion that showcases the wine's Claret-inspired style."", ""palate"": ""Medium-bodied with exquisite acidity, the palate delivers an elegant and charming Claret-style interpretation of Zinfandel at 14.8% ABV. Red fruits dominate with bright cherry, red plum, and raspberry flavors complemented by subtle baking spice notes. The wine's exceptional acidity provides lift and freshness, preventing the weight and heat sometimes found in Rockpile Zinfandels. The structure is refined rather than massive, with fine-grained tannins and excellent balance creating a wine of elegance and charm. This approach emphasizes drinkability and food compatibility over sheer power.""}","[""Roasted duck with cherry glaze"", ""Grilled pork chops with stone fruit compote"", ""Mushroom and herb-crusted lamb rack"", ""Turkey meatballs in tomato sauce"", ""Medium-aged cheddar or Comté cheese""]","{""decanting"": ""Brief 30-minute decanting recommended to open the aromatics and integrate the red fruit with baking spice notes. The wine's elegant style doesn't require extended aeration."", ""glassware"": ""Burgundy-style glass to showcase the refined aromatics and medium-bodied character"", ""temperature"": ""60-63°F (16-17°C), slightly cooler to emphasize the wine's elegance and acidity""}","{""style"": ""Elegant, Claret-style Zinfandel emphasizing finesse over power"", ""region"": ""Rockpile AVA, Sonoma County, California"", ""vintage"": ""2017"", ""ageability"": ""Drink now through 2029. The 2017 vintage is approaching maturity and showing well now. The wine's elegant structure and excellent acidity suggest it will hold for another 5-7 years, developing additional complexity while retaining its charming character."", ""grapeVariety"": ""100% Zinfandel from Pritchett Peaks Vineyard""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.87)"
589b9832-42ed-4bc4-87d3-fb72b09bf361,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Monte Real Cepas Viejas  (6 pack) 2021 5001599,,"This limited edition expression from Bodegas Riojanas showcases old-vine Tempranillo from two small vineyards in Cenicero—Los Paletones and El Plantizo—planted in the late 1970s at 470 meters elevation. Part of the Monte Real Vanguardia range, this wine undergoes 12 months of oak aging to develop complexity while allowing the concentrated character of nearly 50-year-old vines to shine. Bodegas Riojanas has crafted wine since 1890, bringing over a century of experience to this modern interpretation of Rioja.",,f,2025-10-18 13:43:03.44,2025-10-21 15:03:03.981,"{""aroma"": ""The nose reveals a beautiful cherry red color with a violet rim, followed by aromas of ripe red and black fruit that showcase the concentration of old-vine Tempranillo. Vanilla notes emerge from the 12-month oak aging, intermingling with sweet spices and toffee characteristics. The calcareous clay soils of the vineyards contribute subtle mineral undertones, while the elevation and maturity of the vines provide aromatic complexity and depth. The wine presents a harmonious integration of fruit, oak, and terroir-driven elements."", ""finish"": ""A sweet aftertaste lingers with persistent notes of ripe fruit, vanilla, and spice. The good structure ensures a long, satisfying finish that balances sweetness with refreshing acidity and fine tannins."", ""palate"": ""Good acidity greets the entry, providing freshness and lift to the ripe fruit core. Sweet tannins coat the palate with a pleasant, approachable texture that makes the wine immediately enjoyable despite its structure. The wine is well-structured with good volume and body, showcasing the concentration that old vines naturally provide. Ripe red and black fruit flavors dominate, complemented by vanilla, spices, and subtle toffee notes from oak aging. The calcareous clay terroir adds complexity and prevents the wine from becoming overly sweet or heavy.""}","[""Roasted leg of lamb with rosemary and garlic"", ""Grilled chorizo with Piquillo peppers"", ""Manchego cheese aged 12-18 months"", ""Slow-cooked pork shoulder with Spanish spices"", ""Wild mushroom and Iberico ham croquettes""]","{""decanting"": ""Decant for 30-45 minutes to integrate the oak influence with the concentrated old-vine fruit and allow the sweet tannins to soften further. The wine benefits from aeration."", ""glassware"": ""Traditional Rioja glass or medium Bordeaux-style glass to concentrate the vanilla and spice aromatics"", ""temperature"": ""61-64°F (16-18°C) to showcase the wine's fruit and structure""}","{""style"": ""Vino Tinto Roble (oak-aged red), 12 months in oak barrels"", ""region"": ""Cenicero, Rioja DOCa, Spain"", ""vintage"": ""2021"", ""ageability"": ""Drink now through 2029. The wine is designed to be approachable upon release while the oak aging and old-vine concentration provide structure for medium-term cellaring of 5-8 years. Will develop additional complexity with time."", ""grapeVariety"": ""100% Tempranillo from vines planted in late 1970s (old-vine)""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.9)"
58a227c9-bba5-4fb0-abfa-004becc9aef2,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Free Spirits N/A Negroni Cans   250 ml,,"This ready-to-drink non-alcoholic Negroni from Free Spirits (less than 0.5% ABV) delivers the classic bitter-sweet complexity of Italy's iconic cocktail without the alcohol. Crafted with award-winning non-alcoholic alternatives that replicate bitter red aperitif, herbal gin botanicals, and sweet vermouth, the drink includes B-Vitamins (B3, B6, B12) and capsaicin to simulate the warming effect of alcohol. This represents a serious approach to alcohol-free cocktails for mindful drinking occasions.",,f,2025-10-18 13:42:09.412,2025-10-21 15:03:04.188,"{""aroma"": ""The nose presents the distinctive aromatics of a classic Negroni with bitter herbal notes, botanical complexity, and subtle citrus undertones. Orange zest provides bright, uplifting aromatics while herbal elements reminiscent of gin botanicals add depth and interest. The bitter red aperitif character comes through clearly, creating an authentic Negroni nose that doesn't compromise on complexity despite the absence of alcohol. Subtle sweet vermouth notes round out the bouquet with hints of spice and vanilla."", ""finish"": ""The finish is smooth and lingering with a pleasantly bittersweet aftertaste characteristic of a traditional Negroni. Botanical notes persist alongside orange zest, creating a satisfying conclusion that invites another sip. The warming effect from capsaicin continues gently through the finish."", ""palate"": ""A harmonious blend of bitter and sweet notes greets the palate, delivering the perfectly balanced flavor profile that defines a well-made Negroni. Hints of botanicals including juniper, coriander, and angelica root provide the herbal complexity typically contributed by gin. Orange zest adds bright citrus notes that lift the palate, while subtle herbal undertones from the aperitif component create layers of flavor. The capsaicin provides a gentle warming sensation on the palate that mimics the heat of alcohol without any harshness. The drink maintains impressive complexity and depth for a non-alcoholic offering.""}","[""Italian antipasti with cured meats and olives"", ""Prosciutto-wrapped melon or figs"", ""Marinated artichoke hearts and sun-dried tomatoes"", ""Aged Parmigiano-Reggiano cheese"", ""Smoked salmon crostini with capers""]","{""decanting"": ""No preparation needed. Pour cold directly from the can over ice with an orange twist garnish for the classic Negroni presentation. Can also be enjoyed straight from the can."", ""glassware"": ""Rocks glass over large ice cube with orange twist garnish for traditional Negroni serve, or enjoy directly from the 250ml can"", ""temperature"": ""38-42°F (3-6°C), served cold straight from the can or over ice""}","{""style"": ""Non-alcoholic ready-to-drink cocktail with bitter-sweet profile, <0.5% ABV"", ""region"": ""N/A - Ready-to-drink non-alcoholic cocktail"", ""vintage"": ""N/A"", ""ageability"": ""Ready to drink. Best consumed fresh. Check production date on can and consume within shelf life for optimal flavor."", ""grapeVariety"": ""N/A - Non-alcoholic spirits blend (bitter aperitif, botanical gin alternative, sweet vermouth alternative)""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.93)"
